STATE_CODE_001_x,STRUCTURE_NUMBER_008,RECORD_TYPE_005A_x,ROUTE_PREFIX_005B_x,SERVICE_LEVEL_005C_x,ROUTE_NUMBER_005D_x,DIRECTION_005E_x,HIGHWAY_DISTRICT_002_x,COUNTY_CODE_003_x,PLACE_CODE_004_x,FEATURES_DESC_006A_x,CRITICAL_FACILITY_006B_x,FACILITY_CARRIED_007_x,LOCATION_009_x,MIN_VERT_CLR_010_x,KILOPOINT_011_x,BASE_HWY_NETWORK_012_x,LRS_INV_ROUTE_013A_x,SUBROUTE_NO_013B_x,LAT_016_x,LONG_017_x,DETOUR_KILOS_019_x,TOLL_020_x,MAINTENANCE_021_x,OWNER_022_x,FUNCTIONAL_CLASS_026_x,YEAR_BUILT_027_x,TRAFFIC_LANES_ON_028A_x,TRAFFIC_LANES_UND_028B_x,ADT_029_x,YEAR_ADT_030_x,DESIGN_LOAD_031_x,APPR_WIDTH_MT_032_x,MEDIAN_CODE_033_x,DEGREES_SKEW_034_x,STRUCTURE_FLARED_035_x,RAILINGS_036A_x,TRANSITIONS_036B_x,APPR_RAIL_036C_x,APPR_RAIL_END_036D_x,HISTORY_037_x,NAVIGATION_038_x,NAV_VERT_CLR_MT_039_x,NAV_HORR_CLR_MT_040_x,OPEN_CLOSED_POSTED_041_x,SERVICE_ON_042A_x,SERVICE_UND_042B_x,STRUCTURE_KIND_043A_x,STRUCTURE_TYPE_043B_x,APPR_KIND_044A_x,APPR_TYPE_044B_x,MAIN_UNIT_SPANS_045_x,APPR_SPANS_046_x,HORR_CLR_MT_047_x,MAX_SPAN_LEN_MT_048_x,STRUCTURE_LEN_MT_049_x,LEFT_CURB_MT_050A_x,RIGHT_CURB_MT_050B_x,ROADWAY_WIDTH_MT_051_x,DECK_WIDTH_MT_052_x,VERT_CLR_OVER_MT_053_x,VERT_CLR_UND_REF_054A_x,VERT_CLR_UND_054B_x,LAT_UND_REF_055A_x,LAT_UND_MT_055B_x,LEFT_LAT_UND_MT_056_x,DECK_COND_058_x,SUPERSTRUCTURE_COND_059_x,SUBSTRUCTURE_COND_060_x,CHANNEL_COND_061_x,CULVERT_COND_062_x,OPR_RATING_METH_063_x,OPERATING_RATING_064_x,INV_RATING_METH_065_x,INVENTORY_RATING_066_x,STRUCTURAL_EVAL_067_x,DECK_GEOMETRY_EVAL_068_x,UNDCLRENCE_EVAL_069_x,POSTING_EVAL_070_x,WATERWAY_EVAL_071_x,APPR_ROAD_EVAL_072_x,WORK_PROPOSED_075A_x,WORK_DONE_BY_075B_x,IMP_LEN_MT_076_x,DATE_OF_INSPECT_090_x,INSPECT_FREQ_MONTHS_091_x,FRACTURE_092A_x,UNDWATER_LOOK_SEE_092B_x,SPEC_INSPECT_092C_x,FRACTURE_LAST_DATE_093A_x,UNDWATER_LAST_DATE_093B_x,SPEC_LAST_DATE_093C_x,BRIDGE_IMP_COST_094_x,ROADWAY_IMP_COST_095_x,TOTAL_IMP_COST_096_x,YEAR_OF_IMP_097_x,OTHER_STATE_CODE_098A_x,OTHER_STATE_PCNT_098B_x,OTHR_STATE_STRUC_NO_099_x,STRAHNET_HIGHWAY_100_x,PARALLEL_STRUCTURE_101_x,TRAFFIC_DIRECTION_102_x,TEMP_STRUCTURE_103_x,HIGHWAY_SYSTEM_104_x,FEDERAL_LANDS_105_x,YEAR_RECONSTRUCTED_106_x,DECK_STRUCTURE_TYPE_107_x,SURFACE_TYPE_108A_x,MEMBRANE_TYPE_108B_x,DECK_PROTECTION_108C_x,PERCENT_ADT_TRUCK_109_x,NATIONAL_NETWORK_110_x,PIER_PROTECTION_111_x,BRIDGE_LEN_IND_112_x,SCOUR_CRITICAL_113_x,FUTURE_ADT_114_x,YEAR_OF_FUTURE_ADT_115_x,MIN_NAV_CLR_MT_116_x,FED_AGENCY_x,SUBMITTED_BY_x,BRIDGE_CONDITION_x,LOWEST_RATING_x,DECK_AREA_x,STATE_CODE_001_y,RECORD_TYPE_005A_y,ROUTE_PREFIX_005B_y,SERVICE_LEVEL_005C_y,ROUTE_NUMBER_005D_y,DIRECTION_005E_y,HIGHWAY_DISTRICT_002_y,COUNTY_CODE_003_y,PLACE_CODE_004_y,FEATURES_DESC_006A_y,CRITICAL_FACILITY_006B_y,FACILITY_CARRIED_007_y,LOCATION_009_y,MIN_VERT_CLR_010_y,KILOPOINT_011_y,BASE_HWY_NETWORK_012_y,LRS_INV_ROUTE_013A_y,SUBROUTE_NO_013B_y,LAT_016_y,LONG_017_y,DETOUR_KILOS_019_y,TOLL_020_y,MAINTENANCE_021_y,OWNER_022_y,FUNCTIONAL_CLASS_026_y,YEAR_BUILT_027_y,TRAFFIC_LANES_ON_028A_y,TRAFFIC_LANES_UND_028B_y,ADT_029_y,YEAR_ADT_030_y,DESIGN_LOAD_031_y,APPR_WIDTH_MT_032_y,MEDIAN_CODE_033_y,DEGREES_SKEW_034_y,STRUCTURE_FLARED_035_y,RAILINGS_036A_y,TRANSITIONS_036B_y,APPR_RAIL_036C_y,APPR_RAIL_END_036D_y,HISTORY_037_y,NAVIGATION_038_y,NAV_VERT_CLR_MT_039_y,NAV_HORR_CLR_MT_040_y,OPEN_CLOSED_POSTED_041_y,SERVICE_ON_042A_y,SERVICE_UND_042B_y,STRUCTURE_KIND_043A_y,STRUCTURE_TYPE_043B_y,APPR_KIND_044A_y,APPR_TYPE_044B_y,MAIN_UNIT_SPANS_045_y,APPR_SPANS_046_y,HORR_CLR_MT_047_y,MAX_SPAN_LEN_MT_048_y,STRUCTURE_LEN_MT_049_y,LEFT_CURB_MT_050A_y,RIGHT_CURB_MT_050B_y,ROADWAY_WIDTH_MT_051_y,DECK_WIDTH_MT_052_y,VERT_CLR_OVER_MT_053_y,VERT_CLR_UND_REF_054A_y,VERT_CLR_UND_054B_y,LAT_UND_REF_055A_y,LAT_UND_MT_055B_y,LEFT_LAT_UND_MT_056_y,DECK_COND_058_y,SUPERSTRUCTURE_COND_059_y,SUBSTRUCTURE_COND_060_y,CHANNEL_COND_061_y,CULVERT_COND_062_y,OPR_RATING_METH_063_y,OPERATING_RATING_064_y,INV_RATING_METH_065_y,INVENTORY_RATING_066_y,STRUCTURAL_EVAL_067_y,DECK_GEOMETRY_EVAL_068_y,UNDCLRENCE_EVAL_069_y,POSTING_EVAL_070_y,WATERWAY_EVAL_071_y,APPR_ROAD_EVAL_072_y,WORK_PROPOSED_075A_y,WORK_DONE_BY_075B_y,IMP_LEN_MT_076_y,DATE_OF_INSPECT_090_y,INSPECT_FREQ_MONTHS_091_y,FRACTURE_092A_y,UNDWATER_LOOK_SEE_092B_y,SPEC_INSPECT_092C_y,FRACTURE_LAST_DATE_093A_y,UNDWATER_LAST_DATE_093B_y,SPEC_LAST_DATE_093C_y,BRIDGE_IMP_COST_094_y,ROADWAY_IMP_COST_095_y,TOTAL_IMP_COST_096_y,YEAR_OF_IMP_097_y,OTHER_STATE_CODE_098A_y,OTHER_STATE_PCNT_098B_y,OTHR_STATE_STRUC_NO_099_y,STRAHNET_HIGHWAY_100_y,PARALLEL_STRUCTURE_101_y,TRAFFIC_DIRECTION_102_y,TEMP_STRUCTURE_103_y,HIGHWAY_SYSTEM_104_y,FEDERAL_LANDS_105_y,YEAR_RECONSTRUCTED_106_y,DECK_STRUCTURE_TYPE_107_y,SURFACE_TYPE_108A_y,MEMBRANE_TYPE_108B_y,DECK_PROTECTION_108C_y,PERCENT_ADT_TRUCK_109_y,NATIONAL_NETWORK_110_y,PIER_PROTECTION_111_y,BRIDGE_LEN_IND_112_y,SCOUR_CRITICAL_113_y,FUTURE_ADT_114_y,YEAR_OF_FUTURE_ADT_115_y,MIN_NAV_CLR_MT_116_y,FED_AGENCY_y,SUBMITTED_BY_y,BRIDGE_CONDITION_y,LOWEST_RATING_y,DECK_AREA_y,_merge,LAT_016_dd,LONG_017_dd,DECK_COND_058_Category,CHANNEL_COND_061_Category,CULVERT_COND_062_Category
48,132410AA0465001,1,4,1,00465,0,13,481,0,'JONES CREEK',,'CR 465','0.10 MI NW OF US 59',99.99,0.161,0.0,,,29143509,96121189,3,3,2,2,9,2022,2,0,156,2017,A,8.5,0,0,0,1,1,1,1,5,0,0.0,0.0,A,1,5,5,5,0,0,3,0,8.5,12.2,30.5,0.0,0.0,8.5,9.2,99.99,N,0.0,N,0.0,0.0,9,9,9,8,N,C,54.4,C,32.7,9,6,N,5,8,8,,,0.0,522,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0,N,2,,0,0,0.0,9,0,N,N,0.0,0,,Y,8,218,2040,,N,48,G,9,280.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,29.243080555555558,-96.20330277777778,1,1,1
48,132410AA0467002,1,4,1,00467,0,13,481,0,'BOSQUE SLOUGH',,'CO RD 467','1.63 MI S OF FM 961',99.99,2.623,0.0,,,29164754,96094138,2,3,2,2,9,2020,2,0,130,2019,A,8.5,0,30,0,1,1,1,1,5,0,0.0,0.0,A,1,5,0,0,0,0,1,0,8.5,15.2,15.2,0.0,0.0,8.5,9.2,0.0,N,0.0,N,99.9,0.0,8,7,7,7,N,C,54.4,C,32.7,7,3,N,5,7,8,,,0.0,522,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0,N,2,,0,0,0.0,2,1,N,N,3.0,0,,Y,8,182,2039,,N,48,G,7,139.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,29.27987222222222,-96.16149444444444,1,1,1
48,132410AA1018001,1,4,1,00309,0,13,481,0,'DRAW',,'CR 309','1.18 MI S OF FM 441',99.99,1.899,0.0,,,29012618,96192331,3,3,2,2,9,2020,2,0,51,2018,A,9.1,0,15,0,1,1,1,1,5,N,0.0,0.0,A,1,5,5,0,0,0,1,0,9.1,15.2,15.2,0.0,0.0,9.1,9.8,99.99,N,0.0,N,99.9,0.0,7,8,7,7,N,C,54.4,C,32.7,7,7,N,5,7,8,,,0.0,422,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0,N,2,,0,0,0.0,1,0,8,8,0.0,0,,Y,8,71,2038,,N,48,G,7,148.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,29.02393888888889,-96.32314166666666,1,1,1
48,132410AA1151002,1,4,1,00000,0,13,481,0,'WEST BERNARD CREEK',,'PHARRIS DR','0.25 MI SW OF CR 1147',99.99,0.402,0.0,,,29230538,95584812,159,3,2,2,9,2021,2,0,49,2020,A,7.3,0,0,0,1,1,1,1,5,0,0.0,0.0,G,1,5,5,1,0,0,3,0,7.3,12.2,35.1,0.0,0.0,7.3,7.9,0.0,N,0.0,N,99.9,0.0,7,7,7,7,N,C,54.4,C,32.7,7,3,N,5,7,8,,,0.0,522,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0,N,2,,0,0,0.0,2,0,N,N,0.0,0,,Y,8,49,2040,,N,48,G,7,277.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,29.384827777777776,-95.98003333333334,1,1,1
48,140110011404502,1,2,1,00029,0,14,21,23044,'UPRR & CENTRAL AVE',,'US 290 WB','1.0 MI W OF FM 1704',99.99,3.011,0.0,,,30204179,97224928,2,3,1,1,14,1969,2,2,10000,2020,5,11.0,1,30,0,0,0,1,1,5,N,0.0,0.0,A,1,4,5,2,0,0,6,0,11.0,18.9,109.7,0.0,0.0,11.0,11.3,99.99,R,6.86,R,4.0,11.3,7,6,7,N,N,1,68.0,1,35.4,6,6,5,5,N,8,,,0.0,1222,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,1,L,1,,1,0,0.0,1,0,0,0,5.0,0,,Y,N,1,1900,,N,48,F,6,1239.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,30.344941666666667,-97.38035555555555,1,1,1
48,140110011404503,1,2,1,00290,0,14,21,23044,'UPRR & CENTRAL AVE',,'US 290 EB','1.0 MI W OF FM 1704',99.99,3.011,0.0,,,30204413,97225271,2,3,1,1,14,1969,2,2,10000,2020,5,11.0,1,30,0,0,0,1,1,5,N,0.0,0.0,A,1,4,5,2,0,0,6,0,15.2,18.9,109.7,0.0,0.0,11.0,11.4,99.99,R,6.86,R,5.2,10.5,7,7,7,N,N,1,55.3,1,26.3,6,6,7,5,N,8,,,0.0,1222,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0,R,1,,1,0,0.0,1,0,0,0,5.0,0,,Y,N,1,1900,,N,48,G,7,1250.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,30.345591666666664,-97.38130833333332,1,1,1
48,140110026504136,1,3,7,00021,4,14,21,3050,'COLORADO RIVER',,'SH 21/SH 71 WBRAMP','0.65 MI W of SH 95',99.99,8.055,0.0,,,30061805,97191016,2,3,1,1,14,2021,1,2,1000,2020,A,7.9,0,0,0,1,1,1,1,5,0,0.0,9999.9,A,1,6,4,2,5,5,2,1,7.9,54.9,119.2,99.9,99.9,7.3,7.9,99.99,H,4.51,H,3.9,0.0,7,8,8,8,N,C,54.4,C,32.7,8,7,6,5,9,8,,,0.0,1122,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0,L,1,,1,0,0.0,1,0,0,0,3.0,0,,Y,8,1500,2040,,N,48,G,7,941.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,30.10501388888889,-97.31948888888888,1,1,1
48,140110026504137,1,3,8,00021,2,14,21,3050,'COLORADO RIVER/WATERS ST',,'SH 21/ SH 71 EBFR','0.42 MI E of LP 150',99.99,23.87,0.0,,,30061571,97190987,2,3,1,1,14,2021,3,4,2000,2020,A,12.8,0,0,0,1,1,1,1,5,0,0.0,9999.9,A,1,6,4,2,5,2,4,5,12.8,54.9,366.4,0.0,1.8,12.8,15.5,99.99,H,4.94,H,1.4,0.0,7,8,7,8,N,C,54.4,C,32.7,7,4,4,5,9,8,,,0.0,1122,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,3,R,1,,0,0,0.0,1,0,0,0,10.0,1,,Y,5,3000,2040,,N,48,G,7,5679.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,30.10436388888889,-97.31940833333333,1,1,1
48,140110AA0309001,1,4,1,00000,0,14,21,68456,'DRAW',,'ROBBINS CEMETERY R','0.07 MI E OF CR 328',99.99,0.113,0.0,,,29514445,97142819,3,3,2,2,9,2020,2,0,50,2010,A,6.1,0,0,0,0,0,0,0,5,0,0.0,0.0,A,1,5,1,19,0,0,3,0,6.9,3.0,9.8,0.0,0.0,6.9,7.3,99.99,N,0.0,N,99.9,0.0,N,N,N,8,7,C,54.4,C,32.7,7,5,N,5,4,8,,,0.0,622,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0,N,2,,0,0,0.0,1,1,0,0,0.0,0,,Y,8,1,1900,,N,48,G,7,71.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,29.862347222222223,-97.24116388888889,1,1,1
48,140110AA0309002,1,4,1,00000,0,14,21,68456,'DRAW',,'ROBBINS CEMETERY R','0.15 MI E OF CR 328',99.99,0.241,0.0,,,29514490,97142347,3,3,2,2,9,2020,2,0,50,2010,A,6.1,0,0,0,0,0,0,0,5,0,0.0,0.0,A,1,5,1,19,0,0,2,0,6.9,3.0,6.7,0.0,0.0,6.9,7.3,99.99,N,0.0,N,99.9,0.0,N,N,N,8,8,C,54.4,C,32.7,8,5,N,5,4,8,,,0.0,622,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0,N,2,,0,0,0.0,1,1,0,0,0.0,0,,Y,8,1,1900,,N,48,G,8,48.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,29.862472222222223,-97.23985277777778,1,1,1
48,140110AA0435001,1,4,1,00000,0,14,21,0,'COPPERAS CREEK',,'COPPERAS CREEK PAS','1.9 MI S OF US 71',99.99,0.064,0.0,,,30043410,97163681,2,3,2,2,9,2021,2,0,100,2020,A,7.9,0,44,0,1,N,1,1,5,0,0.0,0.0,A,1,5,1,19,0,0,0,0,7.9,3.7,23.9,0.0,0.0,0.0,0.0,99.99,N,0.0,N,0.0,0.0,N,N,N,8,6,C,54.4,C,32.7,6,N,N,5,6,6,,,0.0,422,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0,N,2,,0,0,0.0,N,N,N,N,,0,,Y,8,1,1900,0.0,N,48,F,6,188.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,30.076138888888888,-97.27689166666667,1,1,1
48,140110AA0653001,1,4,1,00000,0,14,21,0,'ALUM CREEK',,'RISING PINES DRIVE','0.9 MI S SH 71',99.99,1.448,0.0,,,30043000,97145900,5,3,2,2,9,2021,2,0,100,2020,A,7.9,0,11,0,0,N,1,1,5,0,0.0,0.0,A,1,5,1,19,0,0,6,0,7.9,3.2,18.4,0.0,0.0,0.0,0.0,99.99,N,0.0,N,99.9,0.0,N,N,N,7,6,C,54.4,C,32.7,6,N,N,5,6,8,,,0.0,422,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0,N,2,,0,0,0.0,N,N,N,N,,0,,Y,8,1,1900,,N,48,F,6,145.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,30.075,-97.24972222222222,1,1,1
48,140270025202035,1,2,1,00281,0,14,53,26600,'FLAT ROCK CREEK',,'US 281','1.8 MI N OF SH 71',99.99,57.956,0.0,,,30315770,98165647,8,3,1,1,14,2021,5,0,15100,2016,A,25.0,0,0,0,1,1,1,1,5,0,0.0,0.0,A,1,5,5,1,0,0,5,0,25.0,13.7,56.4,0.0,0.0,25.0,25.7,99.99,N,0.0,N,99.9,0.0,8,8,7,8,N,C,54.4,C,32.7,7,9,N,5,9,8,,,0.0,622,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0,N,2,,1,0,0.0,1,1,0,0,19.0,0,,Y,8,1,1900,,N,48,G,7,1449.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,30.532694444444445,-98.28235277777777,1,1,1
48,140870AA0148501,1,4,1,00000,0,14,171,0,'GAMENTHALER CREEK',,'DIETRICH RD','0.980 MI N OF SH 16',99.99,1.577,0.0,,,30203202,98480817,5,3,2,2,9,2022,1,0,30,2010,0,4.6,0,14,0,1,N,1,1,5,0,0.0,0.0,A,1,5,1,19,0,0,2,0,6.7,3.7,8.8,0.0,0.0,6.7,7.2,99.99,N,0.0,N,99.9,0.0,N,N,N,7,8,0,32.7,0,24.5,6,5,N,5,4,8,,,0.0,622,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0,N,3,,0,0,0.0,1,0,0,0,0.0,0,,Y,8,1,1900,,N,48,G,8,63.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,30.342227777777776,-98.80226944444445,1,1,1
48,141060001602459,1,1,8,00035,0,14,209,22850,'PLUM CREEK',,'IH 35 NBFR','1.10 Mi N of RM 150',99.99,27.624,0.0,,,30001058,97515748,0,3,1,1,17,2021,3,0,2000,2021,A,11.0,0,0,0,1,1,1,1,5,0,0.0,0.0,A,1,5,5,1,0,0,3,0,14.4,15.2,39.6,3.7,0.0,14.4,19.0,99.99,N,0.0,N,99.9,0.0,7,8,7,8,N,C,54.4,C,32.7,7,5,N,5,8,8,,,0.0,1122,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0,N,1,,0,0,0.0,1,0,0,0,11.0,1,,Y,7,3000,2040,,N,48,G,7,752.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,30.002938888888888,-97.86596666666667,1,1,1
48,141060001603465,1,2,1,00035,0,14,209,65600,'San Marcos River',,'IH35 NBFR','0.6 MI N OF SH 123',99.99,11.455,0.0,,,29522801,97555395,2,3,1,1,17,2022,2,0,8633,2018,A,7.3,0,15,0,1,0,0,0,5,0,0.0,0.0,A,1,5,5,2,5,2,1,4,13.7,42.7,146.3,3.7,0.0,13.7,18.3,99.99,N,0.0,N,99.9,0.0,8,8,8,7,N,C,54.4,C,32.7,8,9,N,5,8,8,,,0.0,922,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0,R,1,,0,0,0.0,1,0,0,0,0.0,0,,Y,8,1,1900,,N,48,G,8,2677.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,29.874447222222223,-97.93165277777778,1,1,1
48,141060001603466,1,2,1,00035,0,14,209,65600,'SAN MARCOS RIVER',,'IH 35 SBFR','0.6 MI N OF SH 123',99.99,11.444,0.0,,,29523073,97555464,2,3,1,1,17,2022,2,0,7397,2021,A,13.4,0,0,0,1,0,0,0,5,0,0.0,0.0,A,1,5,5,2,5,2,1,4,13.4,38.1,155.4,0.0,3.7,13.4,18.3,99.99,N,0.0,N,99.9,0.0,8,8,8,7,N,C,54.4,C,32.7,8,9,N,5,9,8,,,0.0,922,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0,N,1,,0,0,0.0,1,0,0,0,12.0,0,,Y,8,1,1900,0.0,N,48,G,8,2843.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,29.87520277777778,-97.93184444444445,1,1,1
48,141060001603467,1,8,8,00035,0,14,209,65600,'WILLOW SPRINGS CREEK',,'IH35 NBFR','0.4 MI N OF SH 123',99.99,11.037,0.0,,,29522071,97560362,2,3,1,1,17,2022,2,0,4260,2013,A,7.3,0,0,1,1,0,0,0,5,0,0.0,0.0,A,1,5,5,2,0,0,2,0,14.3,33.5,67.1,3.7,0.0,14.3,18.9,99.99,N,0.0,N,99.9,0.0,8,8,8,7,N,C,54.4,C,32.7,8,9,N,5,8,8,,,0.0,922,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0,R,1,,0,0,0.0,1,0,0,0,0.0,0,,Y,8,1,1900,,N,48,G,8,1268.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,29.872419444444446,-97.93433888888889,1,1,1
48,141060001603468,1,8,8,00035,0,14,209,65600,'WILLOW SPRINGS CREEK',,'IH 35 SBFR','0.4 MI N OF SH 123',99.99,11.079,0.0,,,29522302,97560510,2,3,1,1,17,2022,2,0,7397,2021,A,7.3,0,0,1,1,0,0,0,5,0,0.0,0.0,A,1,5,5,2,0,0,3,0,14.4,16.5,49.4,0.0,3.7,14.4,19.0,99.99,N,0.0,N,99.9,0.0,8,8,8,7,N,C,54.4,C,32.7,8,9,N,5,8,8,,,0.0,922,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0,L,1,,0,0,0.0,1,0,0,0,12.0,0,,Y,8,1,1900,,N,48,G,8,938.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,29.873061111111113,-97.93475000000001,1,1,1
48,141060036601197,1,3,1,00110,0,14,209,0,'SH 123',,'FM 110','2.1 MI E IH 35',99.99,0.0,1.0,,,29494897,97563187,2,3,1,1,14,2022,4,5,10000,2020,A,23.2,3,0,0,1,1,1,1,5,N,0.0,0.0,A,1,1,5,2,0,0,3,0,23.2,36.6,109.7,0.0,0.0,23.2,24.4,99.99,H,5.73,H,8.7,0.0,7,7,8,N,N,C,54.4,C,32.7,7,9,7,5,N,8,,,0.0,1122,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0,N,2,,0,0,0.0,1,0,0,0,5.0,0,,Y,N,1,1900,,N,48,G,7,2676.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,29.830269444444443,-97.94218611111111,1,1,1
